FAKEID,prob of Renewal,prob of Defect,Predicted Defect
089G78YN,0.0,1.0,1
234K36YP,1.0,0.0,0
230V49YT,0.0,1.0,1
227X86MV,1.0,0.0,0
838J80RK,0.0,1.0,1
643Y74DV,1.0,0.0,0
581I04GF,0.0,1.0,1
273C53DH,0.0,1.0,1
250T10RI,1.0,0.0,0
155O40HP,1.0,0.0,0
497E01VT,1.0,0.0,0
154F84OY,1.0,0.0,0
454R08WZ,0.0,1.0,1
137D43AZ,1.0,0.0,0
064W46GY,1.0,0.0,0
914J91PV,1.0,0.0,0
716G00NJ,1.0,0.0,0
134T46AR,0.0,1.0,1
689C05YY,0.0,1.0,1
270D84XU,1.0,0.0,0
723D53EY,0.0,1.0,1
104V94ME,0.0,1.0,1
857D51RF,1.0,0.0,0
718D78OY,0.0,1.0,1
312G73BF,1.0,0.0,0
948D55KC,1.0,0.0,0
452D17WE,1.0,0.0,0
432K46YL,1.0,0.0,0
739W71UK,0.0,1.0,1
771Y02XI,1.0,0.0,0
159P74PC,0.0,1.0,1
176R73UE,1.0,0.0,0
022L80CO,1.0,0.0,0
538E87ZO,1.0,0.0,0
603T96QJ,0.0,1.0,1
183E60ZI,0.0,1.0,1
547D12MM,0.0,1.0,1
559V64AC,0.0,1.0,1
023G19EN,0.0,1.0,1
877Z57AJ,1.0,0.0,0
319V74DJ,0.0,1.0,1
147C62KV,0.5,0.5,0
120O02YI,0.0,1.0,1
460B13CP,0.0,1.0,1
782J27TY,0.0,1.0,1
822W78ZT,0.0,1.0,1
626J00EX,1.0,0.0,0
397H98MF,0.0,1.0,1
249N48NC,0.0,1.0,1
047I80AL,0.0,1.0,1
569G81MU,0.5,0.5,0
054Q07VB,1.0,0.0,0
713W53ZY,1.0,0.0,0
805C91DO,1.0,0.0,0
255W59DL,0.3333333333333333,0.6666666666666666,1
161N85RD,1.0,0.0,0
572H35XG,0.0,1.0,1
317S42GE,0.0,1.0,1
522X46DR,1.0,0.0,0
413Q92DO,0.0,1.0,1
192K13NV,0.5,0.5,0
864T05PU,0.0,1.0,1
702Y66ZI,1.0,0.0,0
641L17GN,0.0,1.0,1
062V66BP,0.0,1.0,1
187E01IF,1.0,0.0,0
184R91OJ,1.0,0.0,0
745H06DV,0.0,1.0,1
246U76BT,1.0,0.0,0
574F68XL,0.0,1.0,1
908J44DU,1.0,0.0,0
377S21BD,1.0,0.0,0
570V26RC,0.0,1.0,1
343R43QK,0.0,1.0,1
747I49ND,0.0,1.0,1
162U28KE,1.0,0.0,0
930Y90LI,0.0,1.0,1
937B10AQ,0.0,1.0,1
736J69ZE,0.0,1.0,1
689W51OX,0.0,1.0,1
271X08DM,1.0,0.0,0
097G54OQ,0.0,1.0,1
136M36AE,0.0,1.0,1
188R04DO,0.0,1.0,1
245D29JD,0.0,1.0,1
656L29GH,1.0,0.0,0
892N09DU,0.0,1.0,1
298P86MF,1.0,0.0,0
282S31HQ,1.0,0.0,0
596K14ED,1.0,0.0,0
670U50UJ,0.0,1.0,1
231Y14KH,1.0,0.0,0
183C48JR,1.0,0.0,0
939X69IT,0.0,1.0,1
744L21KP,1.0,0.0,0
914U24EB,1.0,0.0,0
121Y44NW,1.0,0.0,0
020M79CW,1.0,0.0,0
045Z84NJ,0.0,1.0,1
493A13LS,1.0,0.0,0
605N21UD,0.0,1.0,1
783O94IT,0.0,1.0,1
192P54TJ,1.0,0.0,0
331A73VM,0.0,1.0,1
635L11ZV,0.0,1.0,1
973K27AD,0.0,1.0,1
428V42EW,1.0,0.0,0
309J75II,0.0,1.0,1
909Q31CL,0.0,1.0,1
733O74FO,1.0,0.0,0
680E82MV,0.0,1.0,1
883E08NY,1.0,0.0,0
918X09HF,1.0,0.0,0
936Q71VQ,1.0,0.0,0
554T61YW,0.0,1.0,1
962G00RN,1.0,0.0,0
772Q56UP,1.0,0.0,0
484C70QF,1.0,0.0,0
619P83KI,0.0,1.0,1
748G88TD,0.0,1.0,1
654Z57JP,0.0,1.0,1
139B01OZ,1.0,0.0,0
365Z66IJ,0.0,1.0,1
413R62YX,0.0,1.0,1
462U22BT,0.0,1.0,1
017A69IS,0.0,1.0,1
280Q30ZQ,0.0,1.0,1
795O97QH,0.0,1.0,1
333M15NA,1.0,0.0,0
493N69SA,1.0,0.0,0
976E69CP,1.0,0.0,0
588D24RJ,0.0,1.0,1
817X99VB,0.0,1.0,1
169O87XN,1.0,0.0,0
763B57YD,0.0,1.0,1
036O07OZ,1.0,0.0,0
005V64VC,1.0,0.0,0
153P05CN,1.0,0.0,0
581K56BW,0.0,1.0,1
312U04VQ,1.0,0.0,0
160O52LI,1.0,0.0,0
481V15XL,0.0,1.0,1
711C76LA,0.0,1.0,1
688G86FP,0.0,1.0,1
977C47GL,0.3333333333333333,0.6666666666666666,1
566W44EN,0.0,1.0,1
026H33NK,1.0,0.0,0
760E91RZ,1.0,0.0,0
606W11ZI,0.0,1.0,1
441Q12PF,1.0,0.0,0
708L49QP,0.0,1.0,1
314T72UX,0.0,1.0,1
309B98YG,0.0,1.0,1
460Z07KN,0.0,1.0,1
875Z86ZF,0.0,1.0,1
314E21CU,0.0,1.0,1
972F93QE,0.25,0.75,1
353V74PS,0.0,1.0,1
703N71ZA,1.0,0.0,0
470E31AW,1.0,0.0,0
707H65FA,0.0,1.0,1
922C64HP,0.0,1.0,1
417R78UH,1.0,0.0,0
945P43AS,0.0,1.0,1
784O66GY,1.0,0.0,0
740G96HP,0.5,0.5,0
913R91CV,1.0,0.0,0
866I61ZK,0.0,1.0,1
540G80OY,1.0,0.0,0
188N80LP,1.0,0.0,0
064C33ZN,1.0,0.0,0
690B30FS,1.0,0.0,0
065V45AI,0.0,1.0,1
130N38TW,0.0,1.0,1
110X64ND,1.0,0.0,0
919J43CP,0.0,1.0,1
902F24OO,0.0,1.0,1
206U92YA,1.0,0.0,0
727T09HM,0.0,1.0,1
332A00GA,0.0,1.0,1
662G78ER,1.0,0.0,0
177T93FC,0.0,1.0,1
295E64JM,1.0,0.0,0
426N67HO,1.0,0.0,0
475L39JO,1.0,0.0,0
457U08JJ,1.0,0.0,0
031I65XI,0.0,1.0,1
150Y87KS,0.0,1.0,1
966N52YE,0.0,1.0,1
949Y26GY,1.0,0.0,0
265G91FH,1.0,0.0,0
399K80FJ,1.0,0.0,0
805V00KG,0.0,1.0,1
347Y20HA,1.0,0.0,0
858S64QJ,0.0,1.0,1
208R47NH,0.0,1.0,1
646K87SQ,1.0,0.0,0
177I85UF,0.0,1.0,1
510C73IL,1.0,0.0,0
185J39CC,0.5,0.5,0
601R56YY,1.0,0.0,0
756Y37JB,0.5,0.5,0
179I72MZ,0.0,1.0,1
081M95ZU,1.0,0.0,0
817F16QQ,0.0,1.0,1
578Z40CR,1.0,0.0,0
280V58XN,0.0,1.0,1
118I20WE,0.0,1.0,1
853B66QE,1.0,0.0,0
908L86ZR,1.0,0.0,0
631C27TU,1.0,0.0,0
012K50MY,0.0,1.0,1
841H57DA,1.0,0.0,0
964L75OI,1.0,0.0,0
725A01YO,1.0,0.0,0
141T45UC,0.0,1.0,1
457B49AJ,1.0,0.0,0
947T85NK,0.0,1.0,1
762N11KP,0.0,1.0,1
935Q54UE,0.0,1.0,1
224S06RE,1.0,0.0,0
223A84QO,1.0,0.0,0
958U13TL,1.0,0.0,0
943V59XV,0.0,1.0,1
244F82YD,0.0,1.0,1
234H38FP,1.0,0.0,0
246G78WZ,1.0,0.0,0
744G76JI,1.0,0.0,0
542J31OB,0.5,0.5,0
503Q00AH,0.0,1.0,1
525I37HH,1.0,0.0,0
287J12YR,1.0,0.0,0
705C14CM,0.0,1.0,1
827K47WU,0.0,1.0,1
866Y52GK,1.0,0.0,0
964S06ZE,0.0,1.0,1
651U40GB,0.0,1.0,1
839G98IU,1.0,0.0,0
462X22HH,0.0,1.0,1
027M80WQ,1.0,0.0,0
968A30FF,0.0,1.0,1
894L69LB,1.0,0.0,0
332O29WX,0.0,1.0,1
237J00SY,1.0,0.0,0
887R93GR,0.0,1.0,1
900X92NO,0.0,1.0,1
453X15QL,1.0,0.0,0
836D72SS,1.0,0.0,0
046F46XJ,0.0,1.0,1
627Z83NZ,0.0,1.0,1
147G28LZ,0.0,1.0,1
343G80EC,1.0,0.0,0
345C36AE,0.0,1.0,1
583C11DT,0.0,1.0,1
730B48TU,0.0,1.0,1
154X17CW,1.0,0.0,0
258O55EH,1.0,0.0,0
463V64ND,0.0,1.0,1
936R78ZW,1.0,0.0,0
446Y01GS,1.0,0.0,0
792G60ZD,0.0,1.0,1
608S55OA,0.0,1.0,1
135T03XX,1.0,0.0,0
396U48QB,1.0,0.0,0
540J10DN,0.0,1.0,1
558D07US,0.0,1.0,1
143U47QL,1.0,0.0,0
380X59OE,0.0,1.0,1
503S86JO,0.0,1.0,1
065B14NU,1.0,0.0,0
612S97TK,1.0,0.0,0
682X65YE,1.0,0.0,0
051H01LP,0.0,1.0,1
957X89BH,0.0,1.0,1
193H08XS,0.0,1.0,1
224D89JY,1.0,0.0,0
487Y38UZ,1.0,0.0,0
278P68LN,1.0,0.0,0
933B84MR,1.0,0.0,0
222T71ZH,0.0,1.0,1
732H48MW,0.0,1.0,1
547E30PO,0.0,1.0,1
176R80MG,1.0,0.0,0
685C26JA,0.0,1.0,1
886P02PE,0.0,1.0,1
389F04WL,0.0,1.0,1
168U61FW,0.0,1.0,1
817Y32FM,0.0,1.0,1
214Q10GB,0.0,1.0,1
718S83OG,1.0,0.0,0
926D45TT,0.0,1.0,1
006I09II,1.0,0.0,0
843V73BD,1.0,0.0,0
797F12MS,1.0,0.0,0
427X40UJ,1.0,0.0,0
699K16ER,1.0,0.0,0
574H62RM,0.0,1.0,1
031L00UI,1.0,0.0,0
844N80QA,1.0,0.0,0
198O16WD,0.0,1.0,1
791Z29CR,0.0,1.0,1
762Q60QV,1.0,0.0,0
686Z16PX,1.0,0.0,0
954O57KM,1.0,0.0,0
571P54SL,1.0,0.0,0
499F06WJ,1.0,0.0,0
228A95WS,0.0,1.0,1
284N21XW,0.0,1.0,1
050F47UX,0.0,1.0,1
502M97LL,1.0,0.0,0
485A48EF,1.0,0.0,0
186W31OO,0.0,1.0,1
561C83PT,1.0,0.0,0
647N04TK,1.0,0.0,0
948C49JI,0.0,1.0,1
608Q94YL,1.0,0.0,0
402R40JE,1.0,0.0,0
922H18DA,1.0,0.0,0
598F68GR,1.0,0.0,0
252S19JI,1.0,0.0,0
228L87ST,0.0,1.0,1
342J54WZ,0.0,1.0,1
706A50BX,0.0,1.0,1
474M82GJ,0.0,1.0,1
396A93NR,1.0,0.0,0
000F40QI,1.0,0.0,0
638I05AG,1.0,0.0,0
028N47ML,0.0,1.0,1
345D11DQ,0.0,1.0,1
343S66XY,0.0,1.0,1
408I51YJ,1.0,0.0,0
292J20EN,0.0,1.0,1
818G37NK,0.0,1.0,1
378D25KH,1.0,0.0,0
095E75ZX,1.0,0.0,0
161F89QW,1.0,0.0,0
716W92AM,1.0,0.0,0
836Z18YN,0.0,1.0,1
445C68IX,0.0,1.0,1
717R46YM,0.0,1.0,1
228G02EE,1.0,0.0,0
657K75JH,0.0,1.0,1
460Z30KZ,0.0,1.0,1
240I68SO,1.0,0.0,0
667Q49KH,0.0,1.0,1
535U32OE,0.0,1.0,1
871R38KQ,1.0,0.0,0
318J06RZ,0.0,1.0,1
554I66NO,1.0,0.0,0
087I18KB,1.0,0.0,0
129A98YO,0.0,1.0,1
541C68KH,0.0,1.0,1
397A85TB,1.0,0.0,0
622M22FW,0.0,1.0,1
972T43LI,1.0,0.0,0
462V90JL,1.0,0.0,0
836H52NL,1.0,0.0,0
275U01VG,0.0,1.0,1
299Y04WM,1.0,0.0,0
749B89GB,1.0,0.0,0
467U19RQ,0.0,1.0,1
532H24VB,0.0,1.0,1
679O22JO,1.0,0.0,0
877H54AU,1.0,0.0,0
233A33ZZ,0.0,1.0,1
406O94SY,0.0,1.0,1
511U93VU,1.0,0.0,0
096E27DK,0.0,1.0,1
364M47OE,0.0,1.0,1
323D09OY,1.0,0.0,0
537W96EA,1.0,0.0,0
759E57BK,1.0,0.0,0
723T46HC,0.0,1.0,1
181Z48EO,1.0,0.0,0
417U92GR,1.0,0.0,0
287L62XL,1.0,0.0,0
500A53DU,0.0,1.0,1
953Q94NG,0.0,1.0,1
935T05LM,0.5,0.5,0
794Z22MH,1.0,0.0,0
984A80CP,1.0,0.0,0
960L39FL,0.0,1.0,1
910K87RR,1.0,0.0,0
771V17YS,0.0,1.0,1
353U78DX,0.0,1.0,1
620I56WI,0.0,1.0,1
697S77OV,1.0,0.0,0
219L49ZP,0.0,1.0,1
076R54JK,1.0,0.0,0
023R14ZL,1.0,0.0,0
168O04JS,0.0,1.0,1
719D78WF,1.0,0.0,0
251Y40AB,1.0,0.0,0
718R25HH,1.0,0.0,0
010S81AY,0.0,1.0,1
817T54BD,1.0,0.0,0
421W80UW,0.0,1.0,1
847F57ZK,0.0,1.0,1
345H42YU,1.0,0.0,0
857K06UO,1.0,0.0,0
577Z00WZ,0.0,1.0,1
442Q48TT,0.5,0.5,0
407J66ZE,0.0,1.0,1
115L01FT,1.0,0.0,0
898K04KR,0.0,1.0,1
667A39BC,1.0,0.0,0
788B80UU,0.5,0.5,0
354M12KE,0.0,1.0,1
624F64EJ,1.0,0.0,0
326Z64EL,1.0,0.0,0
864A51KH,0.0,1.0,1
448Q01UV,1.0,0.0,0
905V00KC,1.0,0.0,0
650O20CO,1.0,0.0,0
731C38VV,1.0,0.0,0
635B36BJ,1.0,0.0,0
370H33SR,0.0,1.0,1
656L84JP,1.0,0.0,0
186N80BE,1.0,0.0,0
936Y46NC,0.0,1.0,1
842C66VG,0.0,1.0,1
483E66ZI,0.0,1.0,1
479C59WN,1.0,0.0,0
062S23TF,1.0,0.0,0
213Q15OW,0.0,1.0,1
600V53YD,0.0,1.0,1
989T63BI,0.0,1.0,1
462U56LC,0.0,1.0,1
594Z97RP,1.0,0.0,0
446E42RI,1.0,0.0,0
076Z47MK,1.0,0.0,0
078J80TP,0.0,1.0,1
721N98JM,1.0,0.0,0
514U48WN,0.0,1.0,1
619K34QG,1.0,0.0,0
437N97BH,1.0,0.0,0
513S29MU,0.0,1.0,1
024Q77TP,1.0,0.0,0
202O91PQ,0.0,1.0,1
687A27TG,1.0,0.0,0
508I39JH,1.0,0.0,0
010E97GX,1.0,0.0,0
172G97IA,1.0,0.0,0
906C17FZ,1.0,0.0,0
247F98HK,1.0,0.0,0
379E12RT,0.0,1.0,1
402D71OS,0.0,1.0,1
087F18ZB,0.0,1.0,1
766L68DV,1.0,0.0,0
926R60WS,0.5,0.5,0
405I26EB,0.0,1.0,1
674E49EW,0.0,1.0,1
857T63OV,0.0,1.0,1
380P64ET,0.0,1.0,1
106R81AR,0.0,1.0,1
857B64NM,1.0,0.0,0
214P48FA,0.0,1.0,1
869C83UH,1.0,0.0,0
917U31UI,1.0,0.0,0
525D92RC,0.0,1.0,1
677F27XJ,0.0,1.0,1
029D94JC,1.0,0.0,0
424Q86DQ,0.0,1.0,1
412Y57ZQ,0.0,1.0,1
722U40EO,0.0,1.0,1
044T11LY,1.0,0.0,0
073E38RT,1.0,0.0,0
964N09OL,0.0,1.0,1
937Q93IN,1.0,0.0,0
382H98TR,1.0,0.0,0
859U95PM,1.0,0.0,0
758W13DE,1.0,0.0,0
763V69OH,0.2,0.8,1
810W49TC,0.0,1.0,1
240V86EQ,0.0,1.0,1
263K64PY,0.0,1.0,1
998K99ZD,1.0,0.0,0
298F77MK,1.0,0.0,0
366M31FX,0.0,1.0,1
530U43HM,1.0,0.0,0
515Q81AK,1.0,0.0,0
111H24BJ,0.0,1.0,1
760C29SN,1.0,0.0,0
438G20JB,0.0,1.0,1
614G87HY,0.0,1.0,1
782E93WS,1.0,0.0,0
291S57KX,0.0,1.0,1
492I12QB,0.0,1.0,1
030R50IW,1.0,0.0,0
524A62RO,0.0,1.0,1
136K36LE,0.0,1.0,1
239U74PP,1.0,0.0,0
955V75FS,0.0,1.0,1
883R72KK,1.0,0.0,0
130T64ZM,1.0,0.0,0
959M80RH,1.0,0.0,0
003S74JZ,0.0,1.0,1
305W15OM,0.5,0.5,0
374J01UT,0.0,1.0,1
916X14XG,0.0,1.0,1
703S70LI,0.0,1.0,1
016K36LV,0.0,1.0,1
702P49WV,0.0,1.0,1
660G38ZW,1.0,0.0,0
677F07YE,1.0,0.0,0
696R09CT,0.0,1.0,1
811N56NT,0.0,1.0,1
504E65LO,1.0,0.0,0
874C10DK,0.0,1.0,1
294X05LK,0.0,1.0,1
133X07GV,0.0,1.0,1
474S32DH,1.0,0.0,0
532M14AW,0.0,1.0,1
683S35FP,0.0,1.0,1
943T68HA,1.0,0.0,0
050X24VK,0.0,1.0,1
420Z88MH,1.0,0.0,0
950I08EF,0.0,1.0,1
909C08VR,1.0,0.0,0
878A79GE,0.0,1.0,1
871I02SS,1.0,0.0,0
878M78HZ,0.0,1.0,1
673D99LH,0.0,1.0,1
644P72ES,1.0,0.0,0
977I12TK,0.0,1.0,1
947Y84ZA,0.0,1.0,1
758S75YR,0.0,1.0,1
835N01ES,1.0,0.0,0
819I38TP,0.0,1.0,1
412U39LY,1.0,0.0,0
602Z81HZ,1.0,0.0,0
246O44WW,0.0,1.0,1
933S42PS,0.0,1.0,1
165J54NJ,1.0,0.0,0
002Y36VG,0.0,1.0,1
518E31RW,1.0,0.0,0
863D91BX,1.0,0.0,0
925X61ZM,0.0,1.0,1
202O02GX,1.0,0.0,0
064A69ZA,0.0,1.0,1
699L39AE,1.0,0.0,0
259T00BP,1.0,0.0,0
559W82CD,0.0,1.0,1
298E87LB,0.0,1.0,1
409W63ZX,0.0,1.0,1
161O81EW,0.0,1.0,1
150M60FK,0.0,1.0,1
731F23KK,1.0,0.0,0
411Z81BI,0.0,1.0,1
475U30CZ,1.0,0.0,0
915M90PD,1.0,0.0,0
633E47VA,0.0,1.0,1
480W06AA,0.0,1.0,1
976D03OW,0.5,0.5,0
898U92JU,1.0,0.0,0
521G54JO,0.25,0.75,1
175Q36NR,1.0,0.0,0
728D18FB,1.0,0.0,0
312T67OZ,0.0,1.0,1
240E70KZ,1.0,0.0,0
014B59RM,0.0,1.0,1
563L18JV,1.0,0.0,0
416U00BP,1.0,0.0,0
113S40FO,0.0,1.0,1
677V13NN,0.5,0.5,0
000Q45JN,0.0,1.0,1
980H49JW,0.0,1.0,1
784O23TA,0.0,1.0,1
264S35TR,0.0,1.0,1
236I03VW,1.0,0.0,0
580D44FI,0.0,1.0,1
501U04SU,0.0,1.0,1
274M84ZG,0.0,1.0,1
305U17PM,0.0,1.0,1
935S72YU,0.0,1.0,1
347A63BN,1.0,0.0,0
360Q99FW,0.0,1.0,1
066S77KX,0.0,1.0,1
636U62UM,1.0,0.0,0
873X34OE,0.0,1.0,1
250J02IQ,1.0,0.0,0
133E46CC,1.0,0.0,0
685U91PU,1.0,0.0,0
428N61LJ,1.0,0.0,0
360T66NX,0.0,1.0,1
322F53DG,1.0,0.0,0
796S69SD,0.0,1.0,1
936Z44GW,1.0,0.0,0
938R74EC,0.0,1.0,1
317X86DV,0.0,1.0,1
869T13YR,1.0,0.0,0
186W30TU,1.0,0.0,0
396Y34MC,1.0,0.0,0
455K97UW,0.0,1.0,1
486W95AL,0.0,1.0,1
236L88YV,0.0,1.0,1
347L75TI,0.0,1.0,1
536C55ZR,1.0,0.0,0
618L39WQ,1.0,0.0,0
078X26DW,0.0,1.0,1
463C88VB,0.0,1.0,1
518D21LB,0.0,1.0,1
555T37QX,0.0,1.0,1
624V34EL,0.0,1.0,1
152Z66DM,1.0,0.0,0
909K29YE,1.0,0.0,0
950H71QG,1.0,0.0,0
806P89JW,0.0,1.0,1
741D49BL,1.0,0.0,0
433Q01RG,1.0,0.0,0
037F92FK,0.0,1.0,1
460D71CR,1.0,0.0,0
904X95QX,1.0,0.0,0
676H23QR,1.0,0.0,0
823I69VI,1.0,0.0,0
923O87VL,0.0,1.0,1
510L88SN,0.0,1.0,1
214S81MK,1.0,0.0,0
280P11VP,1.0,0.0,0
292D59WP,1.0,0.0,0
709B97KS,0.0,1.0,1
388H84PE,0.0,1.0,1
336W38NW,0.0,1.0,1
880U04HP,0.0,1.0,1
468P72GL,1.0,0.0,0
143G34JR,1.0,0.0,0
763E03WT,0.0,1.0,1
287M05JZ,0.0,1.0,1
618V57LX,0.0,1.0,1
825R54XJ,0.0,1.0,1
533G75AZ,0.0,1.0,1
613I28FN,1.0,0.0,0
349Q47VC,0.0,1.0,1
344Z51BC,0.0,1.0,1
547H21GW,0.0,1.0,1
966Q66VL,0.0,1.0,1
352N57MT,1.0,0.0,0
234E18GR,0.0,1.0,1
707N73QA,1.0,0.0,0
864P91VH,1.0,0.0,0
303T66AW,0.0,1.0,1
991Y15DR,0.0,1.0,1
153C24MI,1.0,0.0,0
652U36HA,0.0,1.0,1
002M85QM,0.0,1.0,1
312A67AP,0.0,1.0,1
466K68BX,0.0,1.0,1
182J68YD,0.5,0.5,0
949S77IG,1.0,0.0,0
343U34JE,1.0,0.0,0
881B14NP,1.0,0.0,0
682J91MQ,1.0,0.0,0
005Z19TJ,0.0,1.0,1
452Y49HL,1.0,0.0,0
501F11ZR,0.0,1.0,1
543U64TR,0.0,1.0,1
020K01LU,0.0,1.0,1
345K47AD,0.0,1.0,1
082M22YY,1.0,0.0,0
376M66MZ,1.0,0.0,0
670C05GP,0.0,1.0,1
333B98OA,1.0,0.0,0
506C26QR,0.0,1.0,1
679J04EX,1.0,0.0,0
519L44NG,0.0,1.0,1
998Y22MO,1.0,0.0,0
346F35UX,1.0,0.0,0
618V24ON,0.0,1.0,1
089R50RF,0.5,0.5,0
365N95QO,0.0,1.0,1
400X08KQ,0.0,1.0,1
612N65FB,0.0,1.0,1
013V04HW,1.0,0.0,0
405U18ZQ,1.0,0.0,0
577J40AA,0.0,1.0,1
028Y17BP,0.0,1.0,1
648B75AP,1.0,0.0,0
958H31IH,1.0,0.0,0
063E01EG,0.0,1.0,1
470J32XM,1.0,0.0,0
110A10OP,1.0,0.0,0
079P61DU,0.0,1.0,1
819R14IA,1.0,0.0,0
239D00FW,0.0,1.0,1
512Y43WJ,1.0,0.0,0
914K65GO,0.0,1.0,1
978G56VY,1.0,0.0,0
722X31NP,1.0,0.0,0
533M82OJ,0.0,1.0,1
510G15YQ,0.0,1.0,1
247A69LR,1.0,0.0,0
614Z04NM,1.0,0.0,0
342N16XL,0.0,1.0,1
061A52GM,1.0,0.0,0
869J93ZD,0.0,1.0,1
355D33IC,1.0,0.0,0
596F27OG,0.0,1.0,1
921W35CV,0.0,1.0,1
907V66CF,0.0,1.0,1
850B37HF,0.0,1.0,1
990L75YK,1.0,0.0,0
764T31JR,0.0,1.0,1
093L61AW,1.0,0.0,0
038C96ML,0.0,1.0,1
068X61FN,0.0,1.0,1
743H04CZ,1.0,0.0,0
369V00IE,0.0,1.0,1
835V43JR,1.0,0.0,0
151N33FG,0.0,1.0,1
398K63FN,0.0,1.0,1
189T18RX,0.0,1.0,1
701B66JW,1.0,0.0,0
414O22IM,0.0,1.0,1
057I91HT,1.0,0.0,0
810V01PH,0.0,1.0,1
568X08LE,0.0,1.0,1
082L67PT,0.0,1.0,1
695A69WI,1.0,0.0,0
482T77QA,0.0,1.0,1
246I75XG,1.0,0.0,0
519W21DG,1.0,0.0,0
652S51HJ,0.0,1.0,1
056D52LW,0.0,1.0,1
182U47FD,1.0,0.0,0
990G92YE,1.0,0.0,0
699T44LY,1.0,0.0,0
697U76HY,0.0,1.0,1
693E34QN,1.0,0.0,0
841A97XU,1.0,0.0,0
042O37XK,0.0,1.0,1
507I20WN,1.0,0.0,0
139F91CE,1.0,0.0,0
659Y86ES,0.0,1.0,1
166Z88FN,0.0,1.0,1
592U02JC,1.0,0.0,0
803D03SM,0.0,1.0,1
719P96HO,0.0,1.0,1
198V09YX,0.0,1.0,1
443F20MC,0.0,1.0,1
117X53OL,0.5,0.5,0
660S04BB,1.0,0.0,0
855V15PE,1.0,0.0,0
995X64FO,1.0,0.0,0
731I08VU,0.0,1.0,1
440M48TY,0.0,1.0,1
054T52JA,1.0,0.0,0
558H24YI,1.0,0.0,0
836K12JZ,1.0,0.0,0
776Q92IH,1.0,0.0,0
172Q07FT,0.0,1.0,1
098T18EP,1.0,0.0,0
010G53NR,0.0,1.0,1
026M65JX,1.0,0.0,0
054V77OX,1.0,0.0,0
799V21UL,1.0,0.0,0
244Y70RU,0.0,1.0,1
515Y87QS,1.0,0.0,0
187I92XP,1.0,0.0,0
287F42CV,1.0,0.0,0
330F90SL,1.0,0.0,0
848X01JY,0.0,1.0,1
032Y77BB,0.0,1.0,1
142P76KU,0.0,1.0,1
647C20LK,0.0,1.0,1
998N03YD,0.0,1.0,1
094G27KV,1.0,0.0,0
667J50FJ,0.0,1.0,1
393X25UY,0.0,1.0,1
477U15OV,0.0,1.0,1
881G90BQ,0.0,1.0,1
485L80EG,0.0,1.0,1
350X09JR,1.0,0.0,0
887U53XN,0.0,1.0,1
027L64UR,1.0,0.0,0
579Z94SV,1.0,0.0,0
965O11ZX,0.0,1.0,1
727F94JC,1.0,0.0,0
425P35SY,0.0,1.0,1
916I84ZN,0.0,1.0,1
840P39YY,1.0,0.0,0
900Y13IQ,1.0,0.0,0
399D81UY,1.0,0.0,0
501Y89DQ,0.0,1.0,1
865G92LZ,0.0,1.0,1
205T64AL,0.0,1.0,1
155P88EM,0.5,0.5,0
527R37SG,0.0,1.0,1
179A80DX,1.0,0.0,0
428O78PT,0.0,1.0,1
479W14DC,0.0,1.0,1
437Q27KT,0.0,1.0,1
319V66LC,1.0,0.0,0
296Z98UY,1.0,0.0,0
946I42EF,1.0,0.0,0
402O25OU,0.0,1.0,1
955P41HT,0.0,1.0,1
823O98RD,1.0,0.0,0
433G42CT,1.0,0.0,0
043C70DN,1.0,0.0,0
328D83LK,1.0,0.0,0
551C00ZR,0.0,1.0,1
228M74WU,0.0,1.0,1
142W03ZC,1.0,0.0,0
935U79LD,0.0,1.0,1
788I94JJ,1.0,0.0,0
767X90FS,0.0,1.0,1
554O28WN,0.0,1.0,1
148L89LD,1.0,0.0,0
910K06QG,1.0,0.0,0
413R91LS,0.0,1.0,1
427F25XK,1.0,0.0,0
326J48PU,0.0,1.0,1
563O45SG,0.0,1.0,1
691P54IU,1.0,0.0,0
523N97NV,0.0,1.0,1
866E89KB,1.0,0.0,0
388S26XR,1.0,0.0,0
428I73US,0.0,1.0,1
697V70UB,1.0,0.0,0
405M20NH,0.0,1.0,1
903P10IJ,1.0,0.0,0
568H34NP,1.0,0.0,0
485M34QX,0.0,1.0,1
926U86VT,1.0,0.0,0
219W99RJ,1.0,0.0,0
439U96YG,0.0,1.0,1
870Y55EB,0.0,1.0,1
123A35XX,1.0,0.0,0
810R78EZ,0.0,1.0,1
031B01BK,1.0,0.0,0
715B21AA,0.0,1.0,1
814E77VU,0.0,1.0,1
472A59AN,1.0,0.0,0
304K49HA,1.0,0.0,0
573H21JH,1.0,0.0,0
032C08UJ,0.0,1.0,1
462B56SE,1.0,0.0,0
677J21PB,1.0,0.0,0
551R08JW,1.0,0.0,0
629M19ST,1.0,0.0,0
969R44AK,0.0,1.0,1
289E98HI,1.0,0.0,0
447I19SP,0.0,1.0,1
730V95HH,0.0,1.0,1
367L72QZ,1.0,0.0,0
489L24VD,0.0,1.0,1
528H07KY,0.0,1.0,1
715K96IR,1.0,0.0,0
884M60WG,0.0,1.0,1
170T23TD,1.0,0.0,0
939U20AF,0.0,1.0,1
298R54CI,1.0,0.0,0
820R76GD,1.0,0.0,0
079J13OQ,1.0,0.0,0
750F77MZ,1.0,0.0,0
764H63PX,1.0,0.0,0
160H23ET,1.0,0.0,0
